# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Oct 29 15:13:30 EDT 2020 [seed=1603998786178]
# -window -working -options
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
550000	-104570.90322168525	-22451.465607350314	-82119.43761433494	1.0008563050032058	2018.9991436949967	15.387737809704348	3.1358468162426325	7.686531757995631	5.224028930273517	0.2850956874884782	0.17288937694083448	0.18526297484913568	0.3567519607215524	0.019440279595749455	0.022218644830658385	0.049207658212443134	0.010211921415913025	1.6978705092315447	0.0168456234066957	-82119.43761433494	-19931.075800346975	-2513.6882674979524
551000	-104560.81443438707	-22456.977084003844	-82103.83735038323	1.0016020984099947	2018.99839790159	15.443378061785197	3.046783329543134	8.357957462438138	5.6857657950137686	0.2850956874884782	0.17288937694083448	0.18261254748811415	0.35940238808257396	0.02419972807438765	0.02293977141756177	0.051738742919794065	0.010471066883861499	1.7201877467201245	0.018152640972481888	-82103.83735038323	-19931.075800346975	-2518.3910772483964
552000	-104531.69242979307	-22458.766893839973	-82072.9255359531	1.0019840058283076	2018.9980159941717	15.457124908329877	3.0422068521740036	8.449259553651672	5.084520396099814	0.28179030543860956	0.17192779989045653	0.18741815450259772	0.358863740168337	0.02886439707681839	0.022104507184653413	0.04870928077810781	0.010248541995684082	1.6879631332574851	0.02192837681149235	-82072.9255359531	-19931.075800346975	-2520.282987163649
553000	-104534.20865064817	-22476.373372715083	-82057.83527793309	1.0022916700521667	2018.9977083299477	15.6477558329623	3.0169737203403195	7.40123391291329	5.039225868886396	0.28179030543860956	0.17192779989045653	0.18366340202657808	0.36261849264435664	0.01376439513681356	0.022027186173816177	0.050366038011722854	0.010030409771472883	1.7417982784696457	0.026902789553880337	-82057.83527793309	-19931.075800346975	-2538.9884360125407
554000	-104509.13458660475	-22474.472886184278	-82034.66170042047	1.0022017842304969	2018.9977982157695	15.678464251372905	2.9305370364291274	8.250985202313382	5.189867249646458	0.28179030543860956	0.17289739180755834	0.18269381010947627	0.36261849264435664	0.02514508992057746	0.022223572330437823	0.04824894866321436	0.01034472221608404	1.670898173034089	0.02172608500530686	-82034.66170042047	-19931.075800346975	-2536.2022738982823
555000	-104488.76692019509	-22474.053581325497	-82014.7133388696	1.0023175092713932	2018.9976824907285	15.716383991113712	2.8989455450278965	7.42651705185529	5.3294930124694995	0.2873534682646739	0.17289739180755834	0.18269381010947627	0.3570553298182923	0.009286522942583166	0.022212275347218	0.05149016044168707	0.010014882836802184	1.762548646318483	0.024136024129761482	-82014.7133388696	-19931.075800346975	-2536.6033046540683
556000	-104500.25032906675	-22475.731015628186	-82024.51931343856	1.0033936667455825	2018.9966063332545	15.72228452709786	2.974265760572082	6.979028712575348	5.086182586751538	0.2873534682646739	0.17289739180755834	0.17964308205431162	0.36010605787345695	0.024662153594066597	0.020789933106464837	0.04602906885504673	0.009572462670172397	1.6981374892522787	0.02406494934956999	-82024.51931343856	-19931.075800346975	-2538.8098807456586
557000	-104479.77241377067	-22484.5271087902	-81995.24530498046	1.002327352692401	2018.9976726473076	15.73413376278945	3.138230684221871	7.5276809881248266	5.258604831922645	0.2811768953599273	0.17560546322267984	0.18311158354393675	0.36010605787345695	0.03794600429776774	0.021585703399091855	0.050363397397330034	0.009892202966271881	1.7665326242190889	0.02339149006251677	-81995.24530498046	-19931.075800346975	-2546.8858556964287
558000	-104460.7160644099	-22495.952144357474	-81964.76392005243	1.0035966632313342	2018.9964033367687	15.847524111843855	3.047675808721995	7.881523536393183	4.9375536359204	0.2839693371572653	0.17560546322267984	0.18311158354393675	0.35731361607611895	0.03794600429776774	0.02095825465191256	0.04719653556964691	0.009690157281922514	1.7181741822145573	0.036026349541551296	-81964.76392005243	-19931.075800346975	-2558.109994654703
559000	-104457.69157220711	-22482.958678060393	-81974.73289414671	1.0020004271320488	2018.997999572868	15.778506558169852	3.1022562994535186	7.863951309191959	4.9375536359204	0.2809439891226918	0.17560546322267984	0.18613693157851025	0.35731361607611895	0.03794600429776774	0.020994772904118084	0.04667210339895688	0.009719241884347835	1.703734080597855	0.035265935452078304	-81974.73289414671	-19931.075800346975	-2545.1157409887364
560000	-104445.69486414535	-22484.458663593276	-81961.23620055207	1.0019521784837686	2018.9980478215161	15.817309612439983	3.1551854853834485	7.464275496073186	4.968406212024094	0.2841717926725479	0.17237765967282376	0.18613693157851025	0.35731361607611895	0.0418720470807409	0.021353835831495593	0.04667210339895688	0.009960976993064728	1.6845674499305168	0.03281662337061691	-81961.23620055207	-19931.075800346975	-2546.9682667092584
561000	-104433.1144888404	-22489.33051071717	-81943.78397812322	1.0020559596852925	2018.9979440403147	15.843198447668163	2.801558624894558	7.2053237577031926	5.278611085489733	0.2841717926725479	0.17237765967282376	0.18467060456986853	0.3587799430847607	0.03183650823188201	0.021621707205842656	0.050860723674591546	0.009830582329320105	1.784625084979741	0.028525527373932682	-81943.78397812322	-19931.075800346975	-2552.130115579711
562000	-104430.46738055041	-22499.279779581808	-81931.18760096861	1.0016703086032044	2018.9983296913967	15.933139348826936	3.012677846996177	8.130282552947978	4.967999494277693	0.2841717926725479	0.17324103453043654	0.18467060456986853	0.3579165682271479	0.023586123093219315	0.0213340519366834	0.04789786361017626	0.009900959556166225	1.7177594558260476	0.03923691953143463	-81931.18760096861	-19931.075800346975	-2561.2045550304633
563000	-104394.98590717374	-22499.64315383171	-81895.34275334203	1.0021777782283796	2018.9978222217717	15.952527630898485	3.017224718040487	7.361073158473209	5.236605937809553	0.2841717926725479	0.17324103453043654	0.18467060456986853	0.3579165682271479	0.01948164772045682	0.021152309507553393	0.04799890752158971	0.009786866517324874	1.7329580738518504	0.03472782229298972	-81895.34275334203	-19931.075800346975	-2562.277042460404
564000	-104386.28486906945	-22496.826895949634	-81889.45797311982	1.0018834528009364	2018.998116547199	15.957539459258054	3.2534878932523736	8.314689307918078	4.991315834565735	0.2793939200632133	0.17498673109240884	0.18467060456986853	0.36094874427451024	0.01948164772045682	0.021143390753032298	0.04925449776240262	0.009636894078910703	1.7640375683354055	0.033483104536850744	-81889.45797311982	-19931.075800346975	-2558.4957846144916
565000	-104356.59298890315	-22495.723984526772	-81860.86900437638	1.0030133151456868	2018.9969866848544	15.927027592872154	3.1617497049162115	7.556372169477633	4.991315834565735	0.28165656472097367	0.1747433981084439	0.18815717464722945	0.3554428625233539	0.027086765946656304	0.021315919305134094	0.04944050326665831	0.00974355084157039	1.7624709764903843	0.03081827012482524	-81860.86900437638	-19931.075800346975	-2558.1569010186317
566000	-104357.70987447212	-22493.810315256815	-81863.89955921531	1.0017578049430311	2018.998242195057	15.994775281670373	3.0872201828449994	7.748122001510531	4.991315834565735	0.28165656472097367	0.17639300322868418	0.18815717464722945	0.35379325740311357	0.0172761085965088	0.021708554643537936	0.05103184186508632	0.009835158730464703	1.7742732580233835	0.032165280221256295	-81863.89955921531	-19931.075800346975	-2556.075455697913
567000	-104376.0676260415	-22496.62939931615	-81879.43822672535	1.0022241524841538	2018.9977758475159	16.01765721440022	3.1141040012081005	7.381852947103552	4.991315834565735	0.282366038263639	0.17568352968601886	0.18815717464722945	0.35379325740311357	0.0047508867018887695	0.02119478087526571	0.04928748840973467	0.00967345607204943	1.7569658981194554	0.03574326800932416	-81879.43822672535	-19931.075800346975	-2559.302845134966
568000	-104350.31715048206	-22502.078875259074	-81848.23827522299	1.0022688305025858	2018.9977311694975	16.00795635507807	2.967228725082707	7.854953506066157	5.200410747772903	0.282366038263639	0.173140301144853	0.18816464928450108	0.3563290113070078	0.0034432239386594037	0.021193667186194795	0.04613519027779751	0.00995741460798	1.6666192042101118	0.043517760143730065	-81848.23827522299	-19931.075800346975	-2564.2820147865514
569000	-104335.63067288513	-22503.298667234947	-81832.33200565018	1.0024139339618445	2018.9975860660381	15.991994855317268	3.205857069019783	8.3448117269513	5.200410747772903	0.2814499932114781	0.1749459061168351	0.18352269406339589	0.36008140660829174	0.016174250515675045	0.020616778203235802	0.04626356079281445	0.009631490071541635	1.7147524562800172	0.03908584061947797	-81832.33200565018	-19931.075800346975	-2564.9316140243186
570000	-104342.20182284556	-22505.747842413002	-81836.45398043255	1.0018952385992925	2018.9981047614008	16.02088833112791	3.0201662704826746	8.561471937589543	5.27867094777074	0.2814499932114781	0.1749459061168351	0.18352269406339589	0.36008140660829174	0.010542101011483413	0.021641104217111642	0.049109935558773826	0.010006363767068345	1.6730722697171596	0.07699976780289457	-81836.45398043255	-19931.075800346975	-2567.164963627489
571000	-104345.40275230742	-22492.96555833061	-81852.43719397682	1.0016658028586118	2018.9983341971413	16.00500244624086	3.173026368839581	7.842545439051171	5.316849165902226	0.2814499932114781	0.1749459061168351	0.18352269406339589	0.36008140660829174	0.00881602959907993	0.021679907384696884	0.0510572790165641	0.009832505623302873	1.7140848589080515	0.07212257404784653	-81852.43719397682	-19931.075800346975	-2555.0378891060654
572000	-104286.07145624286	-22490.422806805418	-81795.64864943744	1.0023981967158038	2018.9976018032842	15.923270956284215	3.0078885243306606	7.3473635808929885	5.01597899032608	0.2814499932114781	0.1749459061168351	0.18352269406339589	0.36008140660829174	0.006641544020155269	0.021289515581746677	0.04861657236138478	0.009837884855677145	1.67325758302374	0.059010729200638094	-81795.64864943744	-19931.075800346975	-2553.152129782587
573000	-104294.04593295298	-22486.306923071686	-81807.7390098813	1.0030391461365422	2018.9969608538634	15.95180133545562	2.9588330877128746	7.334312475658105	5.380198711973354	0.27974032776094765	0.1745355169166141	0.18610337063321364	0.3596207846892254	0.006641544020155269	0.021393844870465972	0.05185051207373829	0.009631455776774498	1.7464545320190599	0.059089846350037945	-81807.7390098813	-19931.075800346975	-2548.9530651789482
574000	-104283.40298615929	-22483.246735707064	-81800.15625045223	1.0028928349676285	2018.9971071650323	15.941572062000562	2.98077441117432	7.740726802038909	5.215538187261073	0.28462491713894816	0.1782915758840371	0.1846892927499163	0.35239421422709927	0.006641544020155269	0.021922564001175354	0.05122216737459439	0.010096971587319875	1.7020384765759404	0.0596514898043	-81800.15625045223	-19931.075800346975	-2545.504578665095
575000	-104278.11390580132	-22480.77948028991	-81797.3344255114	1.0017439077888923	2018.998256092211	15.95066301375396	3.029870828164999	8.011427779836124	5.142896593841275	0.28462491713894816	0.1782915758840371	0.1846892927499163	0.35239421422709927	0.03090221599477937	0.022279058330137654	0.054171925051795536	0.010184265044883994	1.7489612565873427	0.05436481693064973	-81797.3344255114	-19931.075800346975	-2542.6990612299182
576000	-104252.62692984927	-22479.364244159766	-81773.26268568951	1.0018609956054716	2018.9981390043945	15.878344241069996	3.1092574181923354	7.277123287695918	5.11684856150287	0.2856481585960198	0.17542279236606442	0.18653483481081737	0.35239421422709927	0.024885487795772116	0.021870520768135306	0.0520756057896372	0.01022597404651641	1.7199360043838734	0.06090181737590107	-81773.26268568951	-19931.075800346975	-2542.0328093734915
577000	-104227.79139925397	-22482.508214847352	-81745.28318440662	1.0015776281807123	2018.9984223718193	15.962975689967356	2.9683275947362704	7.761117131699022	5.110493407306124	0.2856481585960198	0.17476030280175633	0.18653483481081737	0.35305670379140736	0.017828568633993267	0.021540010535460903	0.04900785147283873	0.010175929518042855	1.662411223636403	0.051564306289462826	-81745.28318440662	-19931.075800346975	-2544.7779305939757
578000	-104184.55200168298	-22481.82534529756	-81702.72665638542	1.002021182945658	2018.9979788170544	16.053750147536057	3.0322624870231016	7.2168794338930455	5.395621682592504	0.28351937835663726	0.17688908304113882	0.18653483481081737	0.35305670379140736	0.024826607094288987	0.020572416494095823	0.05021768199465987	0.009488631390673732	1.7505586372074502	0.052657535800417495	-81702.72665638542	-19931.075800346975	-2544.5625861691065
579000	-104168.46604631977	-22488.54319097096	-81679.9228553488	1.0026310236678952	2018.9973689763322	16.071700837773655	2.895760697668664	7.440273104232121	5.341437317364245	0.2806146591557178	0.17688908304113882	0.18444369332709473	0.35805256447604944	0.037926653352565634	0.0200529165064009	0.04528089928613491	0.00954099114201833	1.6496912618639041	0.06052872947759564	-81679.9228553488	-19931.075800346975	-2551.127525675964
580000	-104151.72711017026	-22482.68674308861	-81669.04036708166	1.0020919438169074	2018.9979080561832	16.009725353000757	3.0788703207220736	7.788737795948785	4.855307674728538	0.2793251449396204	0.17600984411632964	0.18444369332709473	0.360221317616956	0.037926653352565634	0.020444737047237597	0.04789299507189437	0.0095743973308909	1.700340036963265	0.0640501462616631	-81669.04036708166	-19931.075800346975	-2544.970585712001
581000	-104143.22611227236	-22484.541917523784	-81658.68419474858	1.002265555539266	2018.9977344444608	16.029528966026874	3.0591839449078595	7.757141777634954	5.055507993968891	0.2793251449396204	0.17285815325321513	0.18444369332709473	0.36337300848007054	0.01490026848332626	0.020214793782828724	0.04557940000634027	0.009600445824462912	1.653152767864864	0.044262794786791265	-81658.68419474858	-19931.075800346975	-2546.8703899342663
582000	-104133.94657950154	-22482.90547634733	-81651.04110315422	1.0020839849103182	2018.9979160150897	16.016194855498334	3.003842380514155	7.325661286065979	4.91016210448911	0.28396793713134255	0.17285815325321513	0.17980090113537261	0.36337300848007054	0.022202042285255408	0.020814626823005507	0.04809942541282069	0.009756694400754369	1.6853853250171809	0.046536532826756745	-81651.04110315422	-19931.075800346975	-2545.677630550305
583000	-104142.02958597777	-22484.812531032614	-81657.21705494515	1.0014980522006975	2018.9985019477992	15.987797396900444	3.1129390626376066	7.971267381795332	5.451244133507703	0.28396408091412934	0.17285815325321513	0.18900760744271478	0.3541701583899416	0.022202042285255408	0.021386822066532578	0.049458152323601456	0.009934045403197098	1.6870662813158661	0.049099708605045055	-81657.21705494515	-19931.075800346975	-2546.7287296091818
584000	-104139.0001994423	-22486.666215247016	-81652.33398419528	1.003503587541098	2018.996496412459	16.029800281765166	3.0211890841276983	7.717078928873461	5.299275602875656	0.28273416485342184	0.17629272402459623	0.18900760744271478	0.351965503679268	0.022972195175340628	0.02097031538624843	0.04988812439465819	0.00960448427269576	1.7253839075424398	0.04984993526241512	-81652.33398419528	-19931.075800346975	-2548.921221836522
585000	-104130.67499448854	-22491.302816981024	-81639.37217750751	1.0026356943900017	2018.99736430561	15.979422831128929	3.0730108186650518	7.400419318343905	5.052040411396672	0.28273416485342184	0.17629272402459623	0.18049168437015373	0.36048142675182904	0.020236806946617152	0.021874629398003626	0.051867058528653254	0.010079532199176146	1.7217014859020772	0.046880580488627775	-81639.37217750751	-19931.075800346975	-2553.888392541985
586000	-104131.06858315074	-22488.794082619395	-81642.27450053135	1.0062528864657578	2018.9937471135343	15.981975628585248	3.1810441482468708	7.31962912739725	5.219901931255736	0.2820067100312362	0.17617414839191567	0.18049168437015373	0.3613274572066953	0.03400263675982495	0.020423639700744137	0.04484618179736478	0.009656759267632958	1.6238814953322258	0.0370361119791028	-81642.27450053135	-19931.075800346975	-2551.4309646711777
587000	-104087.43622555473	-22479.627365214525	-81607.8088603402	1.0021080229923618	2018.9978919770076	15.925352293846961	3.152321786351177	7.467676431514583	5.219901931255736	0.2820067100312362	0.17617414839191567	0.18049168437015373	0.3613274572066953	0.02503589797191676	0.020918069668489088	0.04719365615410787	0.009811402633703907	1.6564311956038051	0.03589144042786656	-81607.8088603402	-19931.075800346975	-2542.1157089524936
588000	-104064.13838009638	-22478.39213417564	-81585.74624592075	1.002654548004824	2018.9973454519952	15.948931558771225	2.9324590735752696	7.437363050634825	5.219901931255736	0.2820067100312362	0.1783115197238395	0.18126840777282927	0.35841336247209593	0.048854741299621494	0.020822786600095095	0.0504470904059365	0.009456159028537345	1.747144199319286	0.03277092683117875	-81585.74624592075	-19931.075800346975	-2540.9297401380713
589000	-104068.76218039781	-22494.525513657536	-81574.23666674028	1.0047288095848703	2018.9952711904152	15.960708252708443	2.854300757146051	6.306085181851061	5.109311218767125	0.2796591236944243	0.1783115197238395	0.18361599410964116	0.35841336247209593	0.01568951867642992	0.021174713446842127	0.049289832949132216	0.009855782032440094	1.6892477974106141	0.029420199090478476	-81574.23666674028	-19931.075800346975	-2558.3075505590027
590000	-104026.70906486077	-22489.15629989063	-81537.55276497014	1.0039489565858375	2018.9960510434141	15.936935991403853	2.9896815058309536	7.567879206847451	4.885447946270574	0.2796591236944243	0.1754316405057396	0.18197114878211382	0.3629380870177232	0.008515595785527892	0.02067116235600847	0.051352843771248366	0.00939459537347495	1.7771016354709295	0.028028788488926846	-81537.55276497014	-19931.075800346975	-2551.7204354451924
591000	-104015.69700508768	-22486.30223325568	-81529.394771832	1.00264690950627	2018.9973530904938	15.94709453963684	3.077219202835546	7.405428053600701	5.050525074520702	0.2805360699308293	0.1754316405057396	0.18109420254570882	0.3629380870177232	0.038132709736208144	0.02122288562915313	0.05045874099146547	0.009781403910472478	1.721860993716462	0.03040212013368232	-81529.394771832	-19931.075800346975	-2548.875495351459
592000	-104005.03266497343	-22484.961707387156	-81520.07095758629	1.001991663677093	2018.998008336323	15.919432405443315	2.9152833402088807	6.721728300541206	4.903473560560242	0.27854558579147	0.1754316405057396	0.18308468668506814	0.3629380870177232	0.038132709736208144	0.021762024292484854	0.05377725103127243	0.00982092361533514	1.774862987935416	0.0405729180651117	-81520.07095758629	-19931.075800346975	-2548.282350246705
593000	-104002.27958866853	-22483.933433457478	-81518.34615521105	1.0052018080409095	2018.994798191959	15.883672668705033	2.8488347362706534	6.737203206296502	4.912955202454987	0.28119369445373593	0.17429237960185845	0.18585672425249003	0.3586572016919165	0.022847778213384747	0.02168781962043469	0.055311335112254695	0.00967222905073845	1.8156311906795453	0.03819093903659106	-81518.34615521105	-19931.075800346975	-2547.287503893145
594000	-103995.30342804737	-22484.903334320443	-81510.40009372693	1.002267186089918	2018.99773281391	15.891973384846741	2.930409653261843	7.71704831669154	5.220715519666999	0.28119369445373593	0.17706613336331203	0.18308297049103645	0.3586572016919165	0.014585781867787547	0.02130234509008699	0.053422305423218665	0.009575843311894709	1.7921431612195358	0.03886385855056431	-81510.40009372693	-19931.075800346975	-2547.2017368944294
595000	-103990.6949960455	-22479.70891144273	-81510.98608460277	1.0018576978744562	2018.9981423021256	15.911717121062074	3.167329411065094	7.7266972653726755	5.184483070686397	0.280656761733881	0.17447813690461747	0.18620789966958595	0.3586572016919165	0.03527615333200022	0.021169464283095383	0.051725913013833426	0.009618128084662447	1.7563752626110307	0.040590811317021996	-81510.98608460277	-19931.075800346975	-2541.89892792684
596000	-103981.5580462819	-22489.615720922917	-81491.94232535899	1.0023817055150424	2018.997618294485	15.977866134203802	2.938002852508975	8.058116676356116	5.328642603772109	0.280656761733881	0.17447813690461747	0.18620789966958595	0.3586572016919165	0.03627289263208546	0.02090042527892851	0.05019833180558641	0.009631409198128741	1.7319917864860916	0.04537896209030992	-81491.94232535899	-19931.075800346975	-2551.524433291215
597000	-103976.78407532546	-22496.108191397052	-81480.6758839284	1.0019540897299457	2018.99804591027	16.028995984257953	3.132281487193247	8.17441553822086	5.220153574384449	0.28291064534676835	0.17706428979115804	0.18133994186572525	0.3586851229963493	0.0074505550534110405	0.021644387620008185	0.05447740284621574	0.009728054993433431	1.7914720813286318	0.03896178481646871	-81480.6758839284	-19931.075800346975	-2557.8817916607372
598000	-103976.1503999723	-22494.14179489122	-81482.0086050811	1.0030402459695977	2018.9969597540305	15.99629902309882	2.985161828385412	7.805028299163662	5.244190020794958	0.28291064534676835	0.17706428979115804	0.18133994186572525	0.3586851229963493	0.00873924628016387	0.021105466953909687	0.05250813542052768	0.009630850389712979	1.7751407389561074	0.049144005118907604	-81482.0086050811	-19931.075800346975	-2556.350615756492
599000	-103975.36349488367	-22503.2969895325	-81472.06650535118	1.004629490058126	2018.995370509942	15.997990484702736	2.9522458309587942	7.711997086785384	5.03440121653826	0.28381203560588053	0.1776416545932572	0.17977556017895444	0.3587707496219088	0.03152918966841493	0.021242295357208337	0.05292248756175408	0.009730609158126303	1.7793830723760955	0.048042476583741035	-81472.06650535118	-19931.075800346975	-2565.6151661553845
600000	-103975.84946647716	-22504.099504638725	-81471.74996183843	1.0026620225150977	2018.997337977485	16.00446375316235	2.9471170173161294	8.455707661753543	5.1346844652543915	0.28381203560588053	0.1776416545932572	0.17977556017895444	0.3587707496219088	0.010907651049273952	0.020196069946053802	0.050786203548601104	0.00917142380615814	1.790586401738221	0.049918803363941215	-81471.74996183843	-19931.075800346975	-2565.73779562671
601000	-103951.83680174433	-22507.664879624463	-81444.17192211986	1.0019743727889565	2018.998025627211	16.055692969780562	3.1159093633878707	8.159592268998548	5.1346844652543915	0.28811281896587715	0.1745683952651809	0.17833451967607472	0.3589842660928682	0.013676635722675487	0.019430594078699324	0.045079210655025896	0.009127015164183636	1.6944452858195709	0.04599861331919934	-81444.17192211986	-19931.075800346975	-2569.5873485068587
602000	-103962.52123447739	-22511.076366945577	-81451.44486753181	1.001903564764869	2018.998096435235	16.101275935969383	3.234969114406247	7.82476816118578	5.1346844652543915	0.28811281896587715	0.17504229140491723	0.17907418155110322	0.35777070807810335	0.013986607491179717	0.019639458510569932	0.048138667280207055	0.009030364533443695	1.7605036043736224	0.04386405670981839	-81451.44486753181	-19931.075800346975	-2573.2781861624876
603000	-103966.97581406619	-22510.978516370156	-81455.99729769603	1.0019204308534302	2018.9980795691465	16.06943642859619	3.268568961470801	8.27139483047149	5.036460327791106	0.28541137757140045	0.17504229140491723	0.18226992053272859	0.35727641049095465	0.013986607491179717	0.020399387313056544	0.050359917911596795	0.009438771812651119	1.7650185613618616	0.04117258121796791	-81455.99729769603	-19931.075800346975	-2572.712211841741
604000	-103944.85485104586	-22519.122810781806	-81425.73204026406	1.0049093716250985	2018.995090628375	16.153844627701133	3.1078677590655492	7.823782293626336	5.079597328771925	0.2843842944365278	0.17606937453978988	0.18226992053272859	0.35727641049095465	0.03233527070830131	0.020601541730695807	0.05053083291226851	0.009539985574054152	1.752755225090412	0.04462483990916297	-81425.73204026406	-19931.075800346975	-2581.298107759401
605000	-103887.1727770378	-22521.133026220887	-81366.03975081693	1.0047333341035183	2018.9952666658965	16.148119026529518	3.1392564953682363	7.818563192059193	5.079597328771925	0.2849785039896589	0.17606937453978988	0.18135657796935106	0.35759554350120104	0.02969500887145508	0.02073387146998458	0.05278996952751864	0.00954165796194914	1.800359489418591	0.03314981045253844	-81366.03975081693	-19931.075800346975	-2583.29659876156
606000	-103883.16070174475	-22517.71096668421	-81365.44973506054	1.0017276327486033	2018.9982723672515	16.0261216639033	3.0129091180115055	7.42471704876381	5.252854462283739	0.28246549137458815	0.17300844603761525	0.18693051908659644	0.35759554350120104	0.039622474757734095	0.019774593417168067	0.04601568908739939	0.009508871288315715	1.6772986433093697	0.045170387665741316	-81365.44973506054	-19931.075800346975	-2580.300409268525
607000	-103865.85575598912	-22515.107008566574	-81350.74874742255	1.0013829292893315	2018.9986170707107	15.978702431436503	3.1665152202915925	8.363277133357204	5.389877952897874	0.2866822614672121	0.17300844603761525	0.18271374899397252	0.35759554350120104	0.039622474757734095	0.019310648307873997	0.04417489231305584	0.0093895889081254	1.660255721519049	0.057763764115172506	-81350.74874742255	-19931.075800346975	-2576.6956074929362
608000	-103873.93191145608	-22512.890852097156	-81361.04105935892	1.0007563134904534	2018.9992436865095	15.953254697930037	3.3033310921442585	8.599872719103772	5.281559514610202	0.28137077323756754	0.1720471433875729	0.1880252372236171	0.3585568461512434	0.02360803046177102	0.019890464040027752	0.04897273979710235	0.009372700155595208	1.7547442180312505	0.046709980958230736	-81361.04105935892	-19931.075800346975	-2574.2229070759154
609000	-103876.32414097214	-22514.61155534911	-81361.71258562303	1.0023394689823	2018.9976605310178	15.990511259801416	3.1979322627813462	8.38889298897926	5.208078863094855	0.2874946922412994	0.1720471433875729	0.1819013182198852	0.3585568461512434	0.022722635138509306	0.020416507728764965	0.04838572684748843	0.00978414451863993	1.709749796546336	0.05305844407209768	-81361.71258562303	-19931.075800346975	-2576.189414107103
610000	-103885.86999763374	-22512.601239343763	-81373.26875828998	1.002110628055262	2018.9978893719447	15.976850943899601	3.115292284038866	8.281089377679168	5.195082168232042	0.2874946922412994	0.1720471433875729	0.1819013182198852	0.3585568461512434	0.022722635138509306	0.020302912042888924	0.05013660000132022	0.009534323143473114	1.7665775828703678	0.044961196986938325	-81373.26875828998	-19931.075800346975	-2574.3158231153348
611000	-103877.39761532389	-22511.514855671834	-81365.88275965206	1.000928048775368	2018.9990719512246	15.872502093262632	3.2429860454834545	8.295866391361526	5.1489776885812235	0.2810625092426092	0.17847932638626307	0.1819013182198852	0.3585568461512434	0.009127387899692923	0.02146919741166676	0.05592140978579589	0.009874696511746203	1.8394489709191162	0.03894794249955191	-81365.88275965206	-19931.075800346975	-2573.149313982592
612000	-103820.20320018235	-22495.79499960385	-81324.4082005785	1.0008615994458685	2018.999138400554	15.740068962916713	3.061772841975172	8.105749610504912	5.1489776885812235	0.2810625092426092	0.17847932638626307	0.1819013182198852	0.3585568461512434	0.009127387899692923	0.02179634254886707	0.05534418411914156	0.010090819316100856	1.7966230021624279	0.035354202475082974	-81324.4082005785	-19931.075800346975	-2557.6647499780083
613000	-103781.04052545216	-22499.81785056857	-81281.2226748836	1.0004091699572297	2018.9995908300427	15.771102543810919	3.1500359723625775	8.930369924683024	5.2810969014049425	0.2810625092426092	0.17364027643581084	0.18674036817033743	0.3585568461512434	0.017504034156183537	0.021098038087415477	0.05460571422022093	0.009749675853593454	1.8240258526345339	0.038530533087493025	-81281.2226748836	-19931.075800346975	-2560.8117264726257
614000	-103754.53989554752	-22515.692486001375	-81238.84740954616	1.0011329885764717	2018.9988670114235	15.850974246697827	3.1715378816324833	8.34467451168316	5.2810969014049425	0.2865859199520984	0.17364027643581084	0.1839892020893076	0.355784601522784	0.022475945908804938	0.020882433002495242	0.052855633763739356	0.009802825232424808	1.7961795269895182	0.04502101621164022	-81238.84740954616	-19931.075800346975	-2577.269955130753
615000	-103721.21286909614	-22521.488358319708	-81199.72451077643	1.0020672065574285	2018.9979327934425	15.834065029029524	2.9868371344399445	8.430805960003676	5.312195694612612	0.2834625331609363	0.17364027643581084	0.1839892020893076	0.35890798831394616	0.022475945908804938	0.020615849838842522	0.050826756894685514	0.009856281843092582	1.7600652916094035	0.04312871833094164	-81199.72451077643	-19931.075800346975	-2583.0478707188527
616000	-103656.48205311512	-22520.72815913274	-81135.75389398239	1.0013927771561644	2018.998607222844	15.913504125785492	3.147065635187289	8.430805960003676	5.263375666442697	0.2834625331609363	0.17364027643581084	0.18774891079996983	0.35514827960328393	0.012741771631753197	0.01963847292263018	0.0471962885211288	0.009415267114950724	1.7291427236005799	0.04314198965662359	-81135.75389398239	-19931.075800346975	-2582.319643039486
617000	-103641.44154167574	-22521.23200236646	-81120.20953930927	1.0020775831536108	2018.9979224168464	15.947092245004564	3.1044773404137156	8.670632873187323	5.377200361077756	0.279281203656885	0.17840966551250295	0.18453278628015332	0.3577763445504596	0.03645759185836543	0.01932990258410861	0.04495173555450395	0.009437066996632852	1.6842076044335554	0.04346018795520441	-81120.20953930927	-19931.075800346975	-2582.5392308246214
618000	-103656.61575547131	-22530.436987067733	-81126.17876840358	1.004486465112905	2018.995513534887	16.026313473532852	3.2123114353148243	7.853764640207147	5.179597602744815	0.279281203656885	0.17840966551250295	0.18358283900313496	0.35872629182747795	0.03903948441685796	0.019483617256436235	0.04535736219405684	0.009488539130777863	1.6823325803474412	0.03712948931838162	-81126.17876840358	-19931.075800346975	-2592.568418229272
